,Plate,Row,Column,Rep,Acetate,Butyrate,Succinate,Lactate,Treatment,OD,Total,PC Reads,PC Fraction,PC,PJ Reads,PJ Fraction,PJ,BV Reads,BV Fraction,BV,BF Reads,BF Fraction,BF,BO Reads,BO Fraction,BO,BT Reads,BT Fraction,BT,BC Reads,BC Fraction,BC,BY Reads,BY Fraction,BY,BU Reads,BU Fraction,BU,DP Reads,DP Fraction,DP,BL Reads,BL Fraction,BL,BA Reads,BA Fraction,BA,BP Reads,BP Fraction,BP,CA Reads,CA Fraction,CA,EL Reads,EL Fraction,EL,FP Reads,FP Fraction,FP,CH Reads,CH Fraction,CH,AC Reads,AC Fraction,AC,BH Reads,BH Fraction,BH,CG Reads,CG Fraction,CG,ER Reads,ER Fraction,ER,RI Reads,RI Fraction,RI,CC Reads,CC Fraction,CC,DL Reads,DL Fraction,DL,DF Reads,DF Fraction,DF
133,2,F,5,1,41.99438464,5.80596788,23.28325908,40.96776132,BV-BF-BO-BT-BC-BY-BA-CA-EL-CH-ER-RI-DL,1.984,14969,5,0.000335458,0,1,6.71E-05,0,222,0.014894331,1,1471,0.098691714,1,1088,0.072995639,1,2056,0.137940288,1,1961,0.131566588,1,848,0.05689366,1,2,0.000134183,0,0,0,0,0,0,0,1877,0.125930896,1,1,6.71E-05,0,72,0.004830594,1,72,0.004830594,1,0,0,0,1464,0.098222073,1,19,0.00127474,0,0,0,0,0,0,0,3276,0.219792016,1,3,0.000201275,1,4,0.000268366,0,461,0.030929218,1,2,0.000134183,0
134,2,G,5,1,44.06438656,25.95836234,12.25222896,28.21833165,PJ-BV-BF-BT-BY-BU-BA-BP-CA-AC-BH-CC-DF,0.002,12029,0,0,0,180,0.014973796,1,273,0.022710257,1,1126,0.093669412,1,2,0.000166376,0,1604,0.133433159,1,6,0.000499127,0,513,0.042675318,1,58,0.00482489,1,0,0,0,0,0,0,772,0.064220947,1,1951,0.16229931,1,22,0.001830131,1,0,0,0,0,0,0,0,0,0,3951,0.328674819,1,3,0.000249563,1,0,0,0,2,0.000166376,0,0,0,0,578,0.048082522,1,0,0,0,980,0.081524,1
135,2,H,5,1,51.13705636,1.53064694,47.35568392,38.77197069,PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF,1.693,14384,2711,0.189434701,1,0,0,0,232,0.016211306,1,2731,0.190832227,1,1668,0.1165537,1,3233,0.225910139,1,0,0,0,0,0,0,97,0.006778003,1,126,0.008804416,1,0,0,0,1,6.99E-05,0,0,0,0,433,0.030256446,1,15,0.001048145,1,27,0.001886661,1,0,0,0,0,0,0,8,0.000559011,1,1151,0.080427643,1,1,6.99E-05,0,1,6.99E-05,0,0,0,0,0,0,0,1876,0.131087974,1
136,2,A,6,1,16.39705414,41.97276272,25.37292484,3.46494072,PC-PJ-BO-BT-CA-EL-FP-AC-ER-DL-DF,1.829,9024,1496,0.166111481,1,579,0.064290473,1,0,0,0,2,0.000222074,0,470,0.052187431,1,3147,0.349433711,1,1,0.000111037,0,2,0.000222074,0,2,0.000222074,0,2,0.000222074,0,0,0,0,1,0.000111037,0,0,0,0,357,0.03964024,1,49,0.005440817,1,4,0.000444148,1,0,0,0,1763,0.195758383,1,0,0,0,0,0,0,38,0.004219409,1,0,0,0,1,0.000111037,0,718,0.079724628,1,374,0.04152787,1
137,2,B,6,1,32.64237988,29.74479752,18.21460236,26.35096683,PC-BF-BO-BT-BC-BU-BP-CA-EL-AC-BH-RI,2.151,12912,1020,0.079482584,1,1,7.79E-05,0,2,0.000155848,0,1356,0.105665082,1,976,0.076053923,1,908,0.070755085,1,1667,0.129899478,1,2,0.000155848,0,64,0.004987143,1,1,7.79E-05,0,0,0,0,7,0.000545469,0,1341,0.104496221,1,197,0.015351048,1,48,0.003740357,1,0,0,0,1,7.79E-05,0,5233,0.407776825,1,4,0.000311696,1,2,0.000155848,0,0,0,0,1,7.79E-05,1,0,0,0,1,7.79E-05,0,1,7.79E-05,0
138,2,C,6,1,55.18918514,0,19.17456292,52.18426035,BF-BO-BC-BY-BU-DP-BL-BP-CA-EL-BH-CG-RI-DF,1.358,14338,19,0.001337181,0,0,0,0,0,0,0,2353,0.165599268,1,2101,0.14786403,1,1,7.04E-05,0,4092,0.287986487,1,1237,0.087057499,1,65,0.004574565,1,67,0.004715321,1,152,0.010697445,1,25,0.001759448,0,1926,0.135547892,1,47,0.003307763,1,77,0.005419101,1,0,0,0,2,0.000140756,0,126,0.008867619,0,6,0.000422268,1,1385,0.097473432,1,1,7.04E-05,0,6,0.000422268,1,5,0.00035189,0,4,0.000281512,0,512,0.0360335,1
139,2,D,6,1,35.6172508,34.00617134,11.785916,22.24435452,PJ-BV-BY-BU-DP-BL-BP-EL-FP-CH-AC-BH-CG-RI-CC-DL,2.046,13105,3,0.000229305,0,801,0.06122449,1,572,0.043720859,1,3,0.000229305,0,1,7.64E-05,0,1,7.64E-05,0,8,0.000611481,0,1705,0.130321792,1,269,0.020561033,1,43,0.003286708,1,22,0.001681572,1,0,0,0,1992,0.152258656,1,0,0,0,41,0.003133838,1,50,0.003821753,1,137,0.010471604,1,5049,0.38592066,1,6,0.00045861,1,637,0.048689139,1,0,0,0,6,0.00045861,1,1391,0.10632118,1,343,0.026217228,1,3,0.000229305,0
140,2,E,6,1,31.91415882,30.31384952,25.26267324,16.43527038,PC-BV-BT-BC-BP-EL-FP-CH-AC-BH-CG-ER-RI-DF,1.945,13758,635,0.046215429,1,2,0.00014556,0,207,0.015065502,1,2,0.00014556,0,1,7.28E-05,0,2094,0.152401747,1,3274,0.238282387,1,2,0.00014556,0,1,7.28E-05,0,0,0,0,0,0,0,3,0.000218341,0,631,0.045924309,1,0,0,0,45,0.003275109,1,25,0.001819505,1,223,0.016229985,1,5435,0.395560408,1,7,0.000509461,1,458,0.033333333,1,271,0.019723435,1,5,0.000363901,1,5,0.000363901,0,1,7.28E-05,0,413,0.030058224,1
141,2,F,6,1,24.9836488,44.58740222,19.04079448,4.41147045,PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,1.514,11973,1043,0.087302252,1,289,0.024190173,1,0,0,0,1595,0.13350632,1,1330,0.111325019,1,6,0.000502218,0,1,8.37E-05,0,0,0,0,173,0.014480623,1,32,0.002678497,1,0,0,0,469,0.039256717,1,0,0,0,181,0.015150247,1,8,0.000669624,1,24,0.002008873,1,50,0.004185151,1,4659,0.389972378,1,8,0.000669624,1,0,0,0,131,0.010965096,1,0,0,0,1209,0.101196953,1,306,0.025613125,1,433,0.036243408,1
142,2,G,6,1,24.40643216,51.03808184,21.52343912,3.46545126,PJ-BV-BO-BT-BC-BY-BP-CA-EL-FP-AC-BH-CG,1.773,12356,6,0.000486579,0,356,0.028870327,1,290,0.023517963,1,6,0.000486579,0,489,0.039656151,1,1703,0.138107209,1,1372,0.111264293,1,414,0.033573919,1,0,0,0,0,0,0,2,0.000162193,0,4,0.000324386,0,1668,0.135268835,1,558,0.045251804,1,33,0.002676182,1,11,0.000892061,1,0,0,0,5025,0.407509529,1,3,0.000243289,1,387,0.031384316,1,0,0,0,0,0,0,1,8.11E-05,0,0,0,0,3,0.000243289,0
143,2,H,6,1,33.61777598,49.48038218,19.65902356,3.56845461,PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,1.881,15302,926,0.060705389,1,0,0,1,226,0.014815786,1,2,0.000131113,0,857,0.056181985,1,0,0,0,2370,0.155369084,1,627,0.041103973,1,78,0.005113413,1,1,6.56E-05,0,0,0,0,1,6.56E-05,0,2729,0.178903894,1,1,6.56E-05,0,63,0.004130064,1,11,0.000721122,1,0,0,0,6387,0.418709847,1,4,0.000262226,1,844,0.05532975,1,125,0.008194572,1,0,0,0,0,0,0,0,0,0,2,0.000131113,0
144,2,A,7,1,41.0239451,27.82782884,11.03327612,33.23030283,PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,1.833,12693,772,0.061264979,1,1,7.94E-05,0,0,0,0,1602,0.127132767,1,362,0.028727879,1,1,7.94E-05,0,1423,0.112927545,1,353,0.02801365,1,0,0,0,27,0.002142687,1,14,0.001111023,1,749,0.059439727,1,1664,0.132053012,1,203,0.016109833,1,34,0.002698199,1,0,0,0,1,7.94E-05,0,4284,0.339973018,1,3,0.000238076,1,779,0.06182049,1,0,0,0,0,0,1,248,0.019680978,1,81,0.006428061,1,0,0,0
145,2,B,7,1,58.21882308,5.23385084,18.79128812,42.45859908,PJ-BF-BO-BU-BA-CA-EL-CH-BH-CG-RI-CC-DL,1.335,13415,1,7.52E-05,0,2,0.000150308,1,6,0.000450924,0,5463,0.410566662,1,3684,0.276867579,1,8,0.000601233,0,3,0.000225462,0,0,0,0,247,0.018563054,1,1,7.52E-05,0,0,0,0,775,0.058244401,1,4,0.000300616,0,29,0.002179468,1,45,0.003381933,1,0,0,0,57,0.004283782,1,2,0.000150308,0,15,0.001127311,1,1022,0.076807455,1,1,7.52E-05,0,8,0.000601233,1,1066,0.080114234,1,865,0.065008267,1,2,0.000150308,0
146,2,C,7,1,45.8468338,4.81331072,13.36011412,42.99766455,BC-BY-DP-BL-BA-CA-EL-FP-ER-CC-DF,1.736,15849,1,6.32E-05,0,1,6.32E-05,0,0,0,0,2,0.00012635,0,1,6.32E-05,0,2,0.00012635,0,6175,0.390106766,1,2670,0.168677743,1,1,6.32E-05,0,44,0.002779708,1,188,0.011876935,1,3914,0.247267673,1,0,0,0,56,0.00353781,1,132,0.008339124,1,13,0.000821277,1,1,6.32E-05,0,1,6.32E-05,0,0,0,0,0,0,0,1676,0.10588161,1,0,0,0,520,0.032851096,1,2,0.00012635,0,429,0.027102154,1
147,2,D,7,1,58.03623914,1.80813404,19.56839424,52.52522487,PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,1.786,11694,443,0.038019224,1,0,0,1,527,0.045228287,1,3,0.000257467,0,1654,0.14194988,1,3827,0.328441469,1,2,0.000171644,0,1071,0.091915551,1,0,0,0,0,0,0,0,0,0,880,0.075523515,1,1600,0.137315482,1,0,0,0,124,0.01064195,1,16,0.001373155,1,172,0.014761414,1,0,0,0,0,0,0,1267,0.108736698,1,1,8.58E-05,0,0,0,0,0,0,0,65,0.005578441,1,0,0,0
148,2,E,7,1,54.10787596,1.63587998,20.4004888,52.67403585,PJ-BO-BT-BY-DP-BL-BP-EL-CH-BH-RI,1.504,14061,5,0.000357424,0,2,0.000142969,1,1,7.15E-05,0,2,0.000142969,0,2837,0.202802202,1,5676,0.405747373,1,10,0.000714847,0,1379,0.098577454,1,3,0.000214454,0,59,0.0042176,1,303,0.021659876,1,8,0.000571878,0,2500,0.178711845,1,1,7.15E-05,0,188,0.013439131,1,0,0,0,995,0.071127314,1,1,7.15E-05,0,8,0.000571878,1,0,0,0,1,7.15E-05,0,6,0.000428908,1,2,0.000142969,0,0,0,0,2,0.000142969,0
149,2,F,7,1,51.71658804,1.18031168,40.230546,48.02354223,PC-PJ-BO-BT-BC-BL-EL-FP-BH-CG-RI-DL,1.804,12184,1567,0.129375826,1,1,8.26E-05,1,2,0.000165125,0,0,0,0,1620,0.133751651,1,3702,0.305647292,1,3492,0.288309115,1,2,0.000165125,0,0,0,0,1,8.26E-05,0,113,0.00932959,1,0,0,0,2,0.000165125,0,0,0,0,66,0.005449141,1,24,0.001981506,1,1,8.26E-05,0,0,0,0,10,0.000825627,1,1257,0.103781374,1,1,8.26E-05,0,6,0.000495376,1,0,0,0,243,0.020062748,1,1,8.26E-05,0
150,2,G,7,1,46.09041014,4.21570514,10.8345566,45.34175562,BT-BU-DP-BA-CA-CH-ER-RI-CC-DL-DF,2.114,8670,3,0.000346021,0,0,0,0,0,0,0,1,0.00011534,0,1,0.00011534,0,3543,0.408650519,1,1,0.00011534,0,1,0.00011534,0,358,0.041291811,1,38,0.00438293,1,1,0.00011534,0,2198,0.253517878,1,1,0.00011534,0,52,0.005997693,1,0,0,0,0,0,0,1019,0.117531719,1,0,0,0,0,0,0,0,0,0,312,0.035986159,1,3,0.000346021,1,626,0.072202999,1,99,0.011418685,1,413,0.047635525,1
151,2,H,7,1,38.92507196,25.32884114,38.01352732,19.7455965,PC-PJ-BV-BF-BT-BC-DP-CA-EL-CH-AC-BH-CG-RI-DF,1.878,15229,3866,0.254308644,1,0,0,1,177,0.011643205,1,1292,0.084988817,1,0,0,0,1629,0.107156953,1,2136,0.140507828,1,0,0,0,0,0,0,63,0.004144192,1,1,6.58E-05,0,1,6.58E-05,0,0,0,0,448,0.029469807,1,21,0.001381397,1,0,0,0,296,0.019471122,1,3419,0.224904618,1,1,6.58E-05,1,524,0.034469149,1,0,0,0,4,0.000263123,1,0,0,0,0,0,0,1324,0.087093803,1
152,2,A,8,1,60.45363062,2.27962154,24.61995368,41.19757671,PC-BV-BF-BL-BA-CA-EL-FP-CH-BH-RI-CC-DL-DF,2.166,10044,2965,0.295672118,1,0,0,0,296,0.029517351,1,5345,0.533007579,1,0,0,0,2,0.000199442,0,1,9.97E-05,0,2,0.000199442,0,0,0,0,0,0,0,83,0.008276825,1,600,0.059832469,1,0,0,0,7,0.000698045,1,86,0.008575987,1,11,0.001096929,1,16,0.001595533,1,3,0.000299162,0,5,0.000498604,1,0,0,0,1,9.97E-05,0,3,0.000299162,1,265,0.026426007,1,69,0.006880734,1,268,0.02672517,1
153,2,B,8,1,21.55895522,58.3481072,8.294548,1.99535895,PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,1.655,12976,3767,0.290820659,1,1,7.72E-05,1,0,0,0,1,7.72E-05,0,6,0.000463213,0,1,7.72E-05,0,1,7.72E-05,0,1,7.72E-05,0,0,0,0,0,0,0,51,0.003937312,1,2135,0.164826681,1,1756,0.13556705,1,300,0.023160658,1,297,0.022929051,1,9,0.00069482,1,21,0.001621246,1,4424,0.3415425,1,0,0,0,0,0,0,175,0.013510384,1,5,0.000386011,1,0,0,0,0,0,0,2,0.000154404,0
154,2,C,8,1,24.58802924,30.28962026,33.7086124,9.02807412,PC-PJ-BO-BT-BC-BY-FP-CH-AC-ER-RI-DL-DF,1.925,12214,1211,0.099466119,1,0,0,1,1,8.21E-05,0,0,0,0,827,0.067926078,1,1375,0.112936345,1,1736,0.142587269,1,428,0.035154004,1,0,0,0,1,8.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.001149897,1,242,0.019876797,1,4394,0.360903491,1,0,0,0,0,0,0,504,0.041396304,1,5,0.000410678,1,1,8.21E-05,0,765,0.062833676,1,671,0.055112936,1
155,2,D,8,1,32.31647864,33.1621508,14.29616192,22.17154923,PJ-BV-BO-BT-BU-BL-BA-BP-EL-FP-AC-BH-ER-RI,2.063,10800,0,0,0,1,9.28E-05,1,275,0.02552678,1,2,0.000185649,0,1437,0.133389028,1,2078,0.192889631,1,2,0.000185649,0,2,0.000185649,0,98,0.009096816,1,2,0.000185649,0,63,0.005847953,1,1111,0.103128191,1,1672,0.155202822,1,0,0,0,74,0.006869024,1,15,0.00139237,1,0,0,0,3808,0.353476283,1,1,9.28E-05,1,0,0,0,125,0.011603082,1,4,0.000371299,1,0,0,0,1,9.28E-05,0,2,0.000185649,0
156,2,E,8,1,44.85368906,2.28113624,10.47797812,40.42653939,PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL,1.997,10973,764,0.069682598,1,3,0.000273623,1,2,0.000182415,0,4886,0.445640277,1,6,0.000547246,0,9,0.000820868,0,11,0.001003283,0,1340,0.122218169,1,0,0,0,61,0.005563663,1,0,0,0,611,0.055727837,1,9,0.000820868,0,5,0.000456038,1,0,0,0,1,9.12E-05,0,1,9.12E-05,0,22,0.002006567,0,0,0,0,2343,0.21369938,1,0,0,0,2,0.000182415,1,829,0.075611091,1,56,0.005107625,1,3,0.000273623,0
157,2,F,8,1,52.01528014,7.55040926,26.12249028,40.14683586,BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,2.193,12403,0,0,0,0,0,0,0,0,0,3012,0.250707508,1,1684,0.140169802,1,2,0.000166472,0,3556,0.295988014,1,0,0,0,0,0,0,2,0.000166472,0,160,0.013317796,1,0,0,0,2,0.000166472,0,92,0.007657733,1,57,0.004744465,1,2,0.000166472,0,0,0,0,0,0,0,8,0.00066589,1,847,0.070501082,1,0,0,0,7,0.000582654,1,2029,0.168886299,1,554,0.046112868,1,0,0,0
158,2,G,8,1,30.3527979,39.832355,12.81861676,14.1800247,PJ-BV-BT-BU-BP-CA-FP-AC-BH-RI-CC-DF,1.84,11856,5,0.000421941,0,0,0,1,469,0.039578059,1,5,0.000421941,0,0,0,0,2727,0.230126582,1,0,0,0,0,0,0,30,0.002531646,1,1,8.44E-05,0,0,0,0,1,8.44E-05,0,1714,0.14464135,1,49,0.004135021,1,0,0,0,17,0.001434599,1,4,0.000337553,0,5284,0.445907173,1,3,0.000253165,1,1,8.44E-05,0,0,0,0,3,0.000253165,1,610,0.051476793,1,0,0,0,927,0.078227848,1
159,2,H,8,1,34.838967,35.40508292,18.31909696,13.55609529,PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,1.677,12668,966,0.076569436,1,0,0,1,0,0,0,0,0,0,1287,0.102013316,1,1750,0.138712746,1,1,7.93E-05,0,0,0,0,0,0,0,0,0,0,44,0.003487635,1,2,0.000158529,0,789,0.062539632,1,1,7.93E-05,0,0,0,0,0,0,0,376,0.029803424,1,5774,0.457672796,1,3,0.000237793,1,549,0.04351617,1,0,0,0,0,0,0,288,0.022828155,1,0,0,0,786,0.062301839,1
160,2,A,9,1,44.9721271,19.61188814,14.9169362,36.67598301,PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF,1.65,9797,0,0,0,3,0.000306592,1,155,0.015840572,1,2,0.000204394,0,1,0.000102197,0,1081,0.110475217,1,1782,0.182115483,1,391,0.039959121,1,101,0.010321921,1,15,0.001532959,1,0,0,0,247,0.025242718,1,732,0.07480838,1,0,0,0,0,0,0,0,0,0,488,0.049872253,1,3633,0.371282575,1,0,0,0,490,0.050076648,1,0,0,0,0,0,0,261,0.02667348,1,0,0,0,403,0.041185488,1
161,2,B,9,1,41.12024928,28.18222706,9.58031032,30.7412946,BF-BY-DP-BA-BP-EL-CH-AC-CG-CC-DL,1.941,11142,0,0,0,1,8.99E-05,0,0,0,0,2904,0.261104118,1,1,8.99E-05,0,0,0,0,4,0.000359648,0,1179,0.106006114,1,1,8.99E-05,0,44,0.003956123,1,0,0,0,780,0.070131271,1,1248,0.112210034,1,0,0,0,40,0.003596475,1,0,0,0,54,0.004855242,1,3418,0.307318828,1,0,0,0,713,0.064107175,1,0,0,0,0,0,0,350,0.03146916,1,385,0.034616076,1,0,0,0
162,2,C,9,1,51.3751419,0,14.6836868,48.69883806,PC-BF-BO-BT-BY-BA-BP-CA-CH-CG-RI-CC,2.261,12155,375,0.031001984,1,0,0,0,0,0,0,2070,0.171130952,1,1531,0.126570767,1,2534,0.209490741,1,1,8.27E-05,0,855,0.070684524,1,1,8.27E-05,0,0,0,0,0,0,0,504,0.041666667,1,2474,0.204530423,1,7,0.000578704,1,1,8.27E-05,0,1,8.27E-05,0,55,0.004546958,1,0,0,0,0,0,0,1353,0.111855159,1,0,0,0,6,0.000496032,1,326,0.026951058,1,2,0.000165344,0,0,0,0
163,2,D,9,1,33.27680472,30.20986388,19.42129784,16.00326591,PC-PJ-BF-BO-BC-BY-BL-BP-CA-CH-AC-BH-ER-RI,1.74,12329,1011,0.082181759,1,155,0.012599577,1,0,0,0,1214,0.098683141,1,974,0.079174118,1,8,0.000650301,0,2191,0.178101122,1,559,0.045439766,1,0,0,0,0,0,0,55,0.004470818,1,0,0,0,1375,0.111770444,1,18,0.001463177,1,2,0.000162575,0,0,0,0,55,0.004470818,1,4575,0.371890749,1,4,0.00032515,1,0,0,0,102,0.008291335,1,1,8.13E-05,1,1,8.13E-05,0,1,8.13E-05,0,1,8.13E-05,0
164,2,E,9,1,35.77949652,30.28012814,12.54458356,21.98428773,PJ-BV-BT-BC-BY-BL-BP-CA-AC-ER-DL,2.158,10977,7,0.000638744,0,286,0.026097272,1,181,0.016516105,1,2,0.000182498,0,1,9.12E-05,0,1237,0.112875262,1,1939,0.176932202,1,765,0.069805639,1,0,0,0,1,9.12E-05,0,114,0.010402409,1,2,0.000182498,0,1975,0.180217173,1,27,0.002463728,1,0,0,0,0,0,0,0,0,0,3822,0.348754448,1,0,0,0,1,9.12E-05,0,185,0.016881102,1,0,0,0,2,0.000182498,0,406,0.037047176,1,6,0.000547495,0
165,2,F,9,1,43.86248094,17.06199464,14.96762204,36.4288626,BV-BF-BO-BT-BU-DP-BL-BA-BP-EL-FP-CH-AC-BH-CG-ER-RI,1.211,11073,0,0,0,0,0,0,145,0.013124547,1,957,0.086622013,1,863,0.078113686,1,1669,0.151068067,1,1,9.05E-05,0,0,0,0,126,0.011404779,1,37,0.003349022,1,28,0.002534395,1,500,0.04525706,1,1532,0.138667632,1,0,0,0,23,0.002081825,1,12,0.001086169,1,231,0.020908762,1,4202,0.380340333,1,0,0,1,481,0.043537292,1,240,0.021723389,1,0,0,1,0,0,0,0,0,0,1,9.05E-05,0
166,2,G,9,1,26.11191174,42.73616558,16.24105428,10.31490162,PC-BO-BC-BU-DP-BL-CA-AC-BH-CG-RI-CC-DF,1.55,12229,2140,0.175770021,1,0,0,0,0,0,0,1,8.21E-05,0,265,0.021765914,1,1,8.21E-05,0,932,0.076550308,1,1,8.21E-05,0,40,0.003285421,1,43,0.003531828,1,55,0.004517454,1,0,0,0,1,8.21E-05,0,451,0.037043121,1,0,0,0,0,0,0,0,0,0,4866,0.399671458,1,3,0.000246407,1,895,0.073511294,1,1,8.21E-05,0,0,0,1,860,0.07063655,1,0,0,0,1620,0.133059548,1
167,2,H,9,1,40.38522408,2.24361326,14.84497572,41.51038533,PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-FP-BH-DL,2.098,12332,0,0,0,437,0.035688036,1,0,0,0,1662,0.135728869,1,1241,0.101347489,1,3285,0.268272764,1,2592,0.211678236,1,991,0.080930992,1,59,0.004818293,1,66,0.005389955,1,262,0.021396488,1,1563,0.127643936,1,2,0.000163332,0,0,0,0,0,0,0,28,0.002286648,1,0,0,0,1,8.17E-05,0,4,0.000326664,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0.004083299,1,1,8.17E-05,0
168,2,A,10,1,48.7264987,6.74522444,30.95045996,27.64141764,PC-PJ-BV-BO-BY-BU-DP-BL-CA-EL-FP-CH-BH-CG-CC-DL,2.099,8287,1182,0.143498847,1,438,0.0531747,1,198,0.024037878,1,2,0.000242807,0,1887,0.22908826,1,2,0.000242807,0,1,0.000121403,0,1238,0.150297438,1,137,0.016632269,1,30,0.003642103,1,45,0.005463154,1,1,0.000121403,0,2,0.000242807,0,22,0.002670875,1,16,0.001942455,1,5,0.000607017,1,159,0.019303144,1,1,0.000121403,0,6,0.000728421,1,1056,0.128202015,1,0,0,0,0,0,0,1749,0.212334588,1,58,0.007041399,1,1,0.000121403,0
169,2,B,10,1,36.14672716,29.44115066,15.96645548,21.26100876,PJ-BT-BC-BL-BA-BP-CA-CH-AC-BH-CC-DL-DF,2.016,13794,0,0,0,284,0.020624546,1,0,0,0,8,0.000580973,0,1,7.26E-05,0,2467,0.179157589,1,2487,0.180610022,1,0,0,0,0,0,0,0,0,0,56,0.004066812,1,391,0.028395062,1,623,0.045243282,1,12,0.00087146,1,0,0,0,0,0,0,429,0.031154684,1,5518,0.400726216,1,4,0.000290487,1,0,0,0,1,7.26E-05,0,0,0,0,410,0.029774873,1,170,0.012345679,1,909,0.066013072,1
170,2,C,10,1,34.91087422,25.80146912,18.59381696,23.44497696,PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-CH-AC-CG-RI-CC-DF,1.733,15160,0,0,0,277,0.018354095,1,0,0,0,989,0.065531407,1,725,0.048038696,1,1645,0.108998145,1,1482,0.098197721,1,609,0.040352505,1,156,0.010336602,1,18,0.001192685,1,36,0.00238537,1,768,0.050887888,1,0,0,0,0,0,0,0,0,0,0,0,0,708,0.046912271,1,4940,0.327325735,1,1,6.63E-05,0,400,0.026504108,1,0,0,0,4,0.000265041,1,981,0.065001325,1,3,0.000198781,0,1349,0.089385105,1
171,2,D,10,1,41.56228094,6.82513526,36.61715384,43.10758305,PJ-BV-BF-BO-BT-CA-EL-FP-BH-CG-RI-CC,1.816,14361,0,0,0,696,0.048824974,1,410,0.028761838,1,3467,0.243212908,1,2377,0.166748509,1,4519,0.317011575,1,6,0.000420905,0,0,0,0,1,7.02E-05,0,2,0.000140302,0,0,0,0,0,0,0,3,0.000210452,0,160,0.011224132,1,55,0.003858295,1,61,0.0042792,1,0,0,0,0,0,0,15,0.001052262,1,1343,0.094212557,1,0,0,0,18,0.001262715,1,1120,0.078568923,1,0,0,0,2,0.000140302,0
172,2,E,10,1,44.3137134,3.46149146,16.84385864,42.93349272,PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI,2.293,10331,651,0.063075283,1,2,0.00019378,0,0,0,0,7,0.000678229,0,1,9.69E-05,0,2924,0.283305881,1,2879,0.278945839,1,822,0.079643445,1,1,9.69E-05,0,27,0.002616026,1,55,0.005328941,1,623,0.060362368,1,1,9.69E-05,0,24,0.002325356,1,0,0,0,19,0.001840907,1,1222,0.11839938,1,21,0.002034687,0,4,0.000387559,1,702,0.068016665,1,320,0.031004748,1,3,0.00029067,1,4,0.000387559,0,1,9.69E-05,0,8,0.000775119,0
173,2,F,10,1,20.47422542,33.35195756,31.03031864,8.09603001,PJ-BV-BF-BT-BC-BY-BU-CH-AC-RI-DF,1.732,15041,0,0,0,238,0.01584343,1,151,0.010051924,1,980,0.065237651,1,2,0.000133138,0,1741,0.115896685,1,2021,0.134536014,1,622,0.041405938,1,212,0.014112635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0.03987485,1,6591,0.43875649,1,0,0,0,0,0,0,0,0,0,3,0.000199707,1,0,0,0,2,0.000133138,0,1860,0.1238184,1
174,2,G,10,1,36.97502918,23.02495868,19.12920988,23.27903241,PC-PJ-BF-BT-BC-BY-DP-BL-BA-FP-AC-BH-RI-CC-DL-DF,1.524,12370,1262,0.102111821,1,219,0.01771988,1,0,0,0,1076,0.08706206,1,2,0.000161825,0,1375,0.111254956,1,1327,0.107371147,1,320,0.025892062,1,0,0,0,16,0.001294603,1,54,0.004369286,1,285,0.023060118,1,7,0.000566389,0,1,8.09E-05,0,0,0,0,24,0.001941905,1,0,0,0,4026,0.325754511,1,2,0.000161825,1,1,8.09E-05,0,2,0.000161825,0,3,0.000242738,1,1193,0.096528845,1,111,0.008981309,1,1053,0.085201068,1
175,2,H,10,1,26.34834262,37.14599,27.09794424,11.03310186,PC-PJ-BV-BF-DP-EL-FP-CH-AC-ER-CC-DF,1.325,14974,0,0,1,726,0.048591125,1,514,0.034401981,1,2703,0.180911586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0.006291413,1,0,0,0,0,0,0,1,6.69E-05,0,0,0,0,42,0.002811057,1,42,0.002811057,1,1020,0.068268523,1,4207,0.281574192,1,0,0,0,1,6.69E-05,0,882,0.059032193,1,1,6.69E-05,0,2487,0.166454722,1,0,0,0,2221,0.148651362,1
